Symbol,Date,Close,High,Low,Open,Volume,Name
TWX,2010-07-01,27.3328,27.9272,27.0643,27.6779,10897237,TWX
TWX,2010-07-02,27.0356,27.5868,26.9541,27.4286,8267107,TWX
TWX,2010-07-05,27.0356,27.5868,26.9541,27.4286,0,TWX
TWX,2010-07-06,27.0548,27.582,26.8342,27.2561,7231733,TWX
TWX,2010-07-07,27.9176,27.9847,26.8726,27.026,13586269,TWX
TWX,2010-07-08,28.3778,28.4353,27.9464,28.1573,6057016,TWX
TWX,2010-07-09,28.9434,28.9818,28.4257,28.4736,6109924,TWX
TWX,2010-07-12,28.8571,28.9722,28.5312,28.7996,4716945,TWX
TWX,2010-07-13,29.6433,29.7583,29.068,29.116,6720453,TWX
TWX,2010-07-14,29.1831,29.6049,28.9434,29.4707,7723484,TWX
TWX,2010-07-15,29.3365,29.3844,28.9242,29.2118,9580354,TWX
TWX,2010-07-16,28.3107,29.3461,28.2819,29.0872,9413556,TWX
TWX,2010-07-19,28.8379,28.8955,28.3298,28.3298,7862725,TWX
TWX,2010-07-20,29.0297,29.0393,28.4065,28.4257,7482566,TWX
TWX,2010-07-21,28.3969,29.1351,28.2723,29.1064,6188878,TWX
TWX,2010-07-22,29.5378,29.6337,28.7229,28.7229,6558587,TWX
TWX,2010-07-23,30.0747,30.1897,29.4419,29.4419,5675578,TWX
TWX,2010-07-26,30.4486,30.5732,30.0172,30.0172,5353664,TWX
TWX,2010-07-27,30.4102,30.6643,30.0459,30.5924,4569518,TWX
TWX,2010-07-28,29.9788,30.6307,29.9213,30.4006,8372387,TWX
TWX,2010-07-29,29.9692,30.8608,29.6241,30.113,6019153,TWX
TWX,2010-07-30,30.161,30.3527,29.4707,29.7104,4902818,TWX
TWX,2010-08-02,31.1868,31.3018,30.5253,30.5445,6348195,TWX
TWX,2010-08-03,31.0238,31.1388,30.554,31.0334,5921130,TWX
TWX,2010-08-04,31.1293,31.8579,30.9183,31.5894,9603078,TWX
TWX,2010-08-05,31.5319,31.5799,30.8417,30.8704,7115710,TWX
TWX,2010-08-06,31.0238,31.484,30.6403,31.1293,5442696,TWX
TWX,2010-08-09,31.2539,31.3114,30.9567,31.1676,3677358,TWX
TWX,2010-08-10,30.6883,31.1388,30.5636,30.9855,9672122,TWX
TWX,2010-08-11,29.8062,30.6883,29.7679,30.2856,5560282,TWX
TWX,2010-08-12,29.5186,29.6145,29.1735,29.3173,6177091,TWX
TWX,2010-08-13,29.5378,29.7487,29.2502,29.3461,4238898,TWX
TWX,2010-08-16,29.4323,29.6912,29.068,29.3173,3397996,TWX
TWX,2010-08-17,29.6912,30.0076,29.5282,29.6529,4975419,TWX
TWX,2010-08-18,30.1034,30.3527,29.4515,29.6241,4991223,TWX
TWX,2010-08-19,29.394,29.9501,29.2502,29.8925,7458333,TWX
TWX,2010-08-20,29.0585,29.3077,28.7517,29.116,6438300,TWX
TWX,2010-08-23,28.8667,29.5186,28.8092,29.2981,4937848,TWX
TWX,2010-08-24,28.5791,28.9913,28.3586,28.4641,7008722,TWX
TWX,2010-08-25,28.7229,28.8955,28.3011,28.3394,5393091,TWX
TWX,2010-08-26,28.675,29.0775,28.4641,28.7613,5553395,TWX
TWX,2010-08-27,29.068,29.116,28.2436,28.8284,5084492,TWX
TWX,2010-08-30,28.349,29.1064,28.3202,28.9818,5395840,TWX
TWX,2010-08-31,28.7421,28.8284,28.0039,28.1573,7639008,TWX
TWX,2010-09-01,29.4899,29.7583,29.0393,29.0776,7986806,TWX
TWX,2010-09-02,30.1034,30.1226,29.5762,29.6433,4447644,TWX
TWX,2010-09-03,30.4102,30.5636,30.0076,30.1322,4456593,TWX
TWX,2010-09-06,30.4102,30.5636,30.0076,30.1322,0,TWX
TWX,2010-09-07,29.557,30.3527,29.4995,30.2089,5017549,TWX
TWX,2010-09-08,29.72,29.8638,29.2694,29.3652,4893705,TWX
TWX,2010-09-09,29.7391,30.1897,29.6529,30.0939,4145585,TWX
TWX,2010-09-10,30.4678,30.6116,29.7104,29.7104,7089135,TWX
TWX,2010-09-13,30.5828,30.8992,30.3335,30.6883,4192146,TWX
TWX,2010-09-14,30.4869,30.6499,30.2377,30.4965,4883058,TWX
TWX,2010-09-15,30.439,30.5828,30.2089,30.4198,4282691,TWX
TWX,2010-09-16,30.113,30.3911,29.9501,30.3815,4515488,TWX
TWX,2010-09-17,29.9501,30.5636,29.9261,30.2377,8356493,TWX
TWX,2010-09-20,30.5924,30.6787,29.9788,30.0843,5061107,TWX
TWX,2010-09-21,30.5445,30.6787,30.2856,30.5157,4824825,TWX
TWX,2010-09-22,29.9596,30.9183,29.8638,30.6403,7756824,TWX
TWX,2010-09-23,29.4899,29.9405,29.3652,29.7008,10489827,TWX
TWX,2010-09-24,30.0747,30.2664,29.835,29.835,7603942,TWX
TWX,2010-09-27,29.6433,30.113,29.6145,30.0459,8112632,TWX
TWX,2010-09-28,29.6912,29.9117,29.1831,29.9117,13616621,TWX
TWX,2010-09-29,29.4228,29.6433,29.1735,29.4323,9564320,TWX
TWX,2010-09-30,29.3844,29.7679,29.1639,29.5186,8745836,TWX
TWX,2010-10-01,29.3461,29.7007,29.116,29.7007,9638759,TWX
TWX,2010-10-04,28.9146,29.4803,28.8092,29.2885,6770948,TWX
TWX,2010-10-05,29.3365,29.4228,28.9434,29.1064,12058060,TWX
TWX,2010-10-06,29.0201,29.3269,28.8092,29.2694,8159040,TWX
TWX,2010-10-07,29.5186,29.6337,29.0968,29.2598,7351259,TWX
TWX,2010-10-08,30.0172,30.113,29.2502,29.509,7361522,TWX
TWX,2010-10-11,30.1514,30.2473,29.9692,30.1034,5492317,TWX
TWX,2010-10-12,29.7871,30.113,29.5666,30.113,12516481,TWX
TWX,2010-10-13,30.1897,30.2952,29.7487,29.9117,13260496,TWX
TWX,2010-10-14,30.113,30.2951,29.8638,30.2185,8167070,TWX
TWX,2010-10-15,30.4773,30.5061,29.9405,30.2377,9774777,TWX
TWX,2010-10-18,30.4198,30.5061,29.9021,30.4965,6149157,TWX
TWX,2010-10-19,29.9117,30.2664,29.7487,30.1226,9670942,TWX
TWX,2010-10-20,30.4006,30.602,29.9309,29.9501,6248743,TWX
TWX,2010-10-21,30.5061,30.8225,30.2568,30.5349,6663773,TWX
TWX,2010-10-22,30.2185,30.4869,30.1226,30.4773,8893207,TWX
TWX,2010-10-25,30.3335,30.6787,30.2856,30.439,7350770,TWX
TWX,2010-10-26,30.1801,30.4222,29.8829,30.1322,7575768,TWX
TWX,2010-10-27,30.1514,30.1897,29.5857,30.0267,9147242,TWX
TWX,2010-10-28,31.0238,31.206,30.2856,30.4294,12780647,TWX
TWX,2010-10-29,31.1676,31.321,30.88,31.0142,7616354,TWX
TWX,2010-11-01,30.995,31.5415,30.7889,31.2251,5176731,TWX
TWX,2010-11-02,31.0717,31.4073,31.0334,31.158,9271763,TWX
TWX,2010-11-03,30.7458,31.0238,30.1897,30.5349,13361099,TWX
TWX,2010-11-04,30.4486,31.1388,30.1034,31.1101,14588554,TWX
TWX,2010-11-05,30.0459,30.6235,29.9405,30.439,9317164,TWX
TWX,2010-11-08,30.2185,30.2952,29.9117,30.0459,5657314,TWX
TWX,2010-11-09,30.5061,30.7937,30.1801,30.2185,9658131,TWX
TWX,2010-11-10,30.602,30.602,30.161,30.5445,6703530,TWX
TWX,2010-11-11,29.8158,30.5349,29.7295,30.2952,10261146,TWX
TWX,2010-11-12,29.4707,30.0843,29.279,29.6912,7088283,TWX
TWX,2010-11-15,29.2502,29.7295,29.2118,29.6337,5322150,TWX
TWX,2010-11-16,29.279,29.4803,28.8955,28.9434,9271980,TWX
TWX,2010-11-17,29.279,29.5378,29.1831,29.3844,5085034,TWX
TWX,2010-11-18,29.2502,29.6049,29.1351,29.4515,14342473,TWX
TWX,2010-11-19,29.4899,29.4995,29.0105,29.279,13669697,TWX
TWX,2010-11-22,29.5474,29.557,29.1351,29.3461,13092340,TWX
TWX,2010-11-23,28.6366,29.2885,28.3874,29.2885,13529430,TWX
TWX,2010-11-24,29.116,29.1351,28.6558,28.7804,7297303,TWX
TWX,2010-11-25,29.116,29.1351,28.6558,28.7804,0,TWX
TWX,2010-11-26,29.0585,29.1064,28.627,28.6558,3598464,TWX
TWX,2010-11-29,28.6654,28.9338,28.4257,28.8763,6321487,TWX
TWX,2010-11-30,28.2723,28.6366,28.2052,28.3778,8400790,TWX
TWX,2010-12-01,28.9626,29.1256,28.6558,28.6654,10768454,TWX
TWX,2010-12-02,29.1831,29.394,28.9434,28.9913,6946853,TWX
TWX,2010-12-03,29.3748,29.509,29.0585,29.1351,6267828,TWX
TWX,2010-12-06,29.8158,29.9021,29.116,29.2694,6906625,TWX
TWX,2010-12-07,29.9117,30.3911,29.9117,30.1034,10371999,TWX
TWX,2010-12-08,30.113,30.2185,29.8542,29.8734,6047808,TWX
TWX,2010-12-09,30.0939,30.4016,29.931,30.1993,6466570,TWX
TWX,2010-12-10,30.4773,30.4965,30.2281,30.2281,5974646,TWX
TWX,2010-12-13,30.3239,30.6787,30.276,30.5061,7700834,TWX
TWX,2010-12-14,30.1706,30.4773,30.1322,30.4102,7840314,TWX
TWX,2010-12-15,30.0555,30.3911,29.9788,30.1418,9401766,TWX
TWX,2010-12-16,29.9596,30.2377,29.8446,30.1322,5399226,TWX
TWX,2010-12-17,30.2089,30.2377,29.72,29.9021,9756343,TWX
TWX,2010-12-20,30.3431,30.4917,30.0747,30.1322,3871596,TWX
TWX,2010-12-21,30.5253,30.5732,30.2952,30.3911,4024508,TWX
TWX,2010-12-22,30.9375,30.9663,30.4869,30.4965,5968468,TWX
TWX,2010-12-23,30.9759,30.9855,30.7074,30.8321,5244108,TWX
TWX,2010-12-24,30.9759,30.9855,30.7074,30.8321,0,TWX
TWX,2010-12-27,30.9375,31.0622,30.7841,30.8033,4014029,TWX
TWX,2010-12-28,30.8992,31.0142,30.7554,30.9375,2887071,TWX
TWX,2010-12-29,30.6787,31.0334,30.6787,30.8321,3515182,TWX
TWX,2010-12-30,30.7458,30.88,30.554,30.6499,2663365,TWX
TWX,2010-12-31,30.8417,31.0382,30.6403,30.6883,3216828,TWX
TWX,2011-01-03,31.0526,31.158,30.88,30.9567,6946167,TWX
TWX,2011-01-04,31.599,31.6278,30.8704,31.0622,6712140,TWX
TWX,2011-01-05,31.8004,31.8195,31.321,31.5607,10316929,TWX
TWX,2011-01-06,31.8962,32.04,31.5607,31.762,16973839,TWX
TWX,2011-01-07,31.925,32.2126,31.6182,31.6182,10508760,TWX
TWX,2011-01-10,31.9058,31.9681,31.6374,31.762,10757271,TWX
TWX,2011-01-11,32.088,32.366,32.0017,32.1071,10936297,TWX
TWX,2011-01-12,32.2989,32.6344,32.2222,32.3468,8077312,TWX
TWX,2011-01-13,32.2126,32.5961,32.1167,32.3564,5475633,TWX
TWX,2011-01-14,31.762,32.1647,31.5894,32.1263,8435227,TWX
TWX,2011-01-17,31.762,32.1647,31.5894,32.1263,0,TWX
TWX,2011-01-18,31.4648,31.8291,31.3881,31.7332,6819960,TWX
TWX,2011-01-19,31.0622,31.5319,30.9855,31.5032,9978654,TWX
TWX,2011-01-20,31.0334,31.2731,30.9663,31.0909,7628757,TWX
TWX,2011-01-21,31.436,31.5607,31.0526,31.2635,6816063,TWX
TWX,2011-01-24,31.3977,31.5127,31.0622,31.0717,4678068,TWX
TWX,2011-01-25,31.1772,31.5894,31.0046,31.2827,9507934,TWX
TWX,2011-01-26,30.9663,31.321,30.88,31.321,7844374,TWX
TWX,2011-01-27,30.9759,31.2531,30.9279,31.0813,6866497,TWX
TWX,2011-01-28,30.4102,31.0813,30.2952,30.9279,8742545,TWX
TWX,2011-01-31,30.1514,31.0717,30.1418,30.5636,11372759,TWX
TWX,2011-02-01,30.9759,31.0334,30.3431,30.3815,10967264,TWX
TWX,2011-02-02,33.6507,33.6986,31.1964,31.6086,27452834,TWX
TWX,2011-02-03,34.5423,34.734,33.2576,33.2768,18272218,TWX
TWX,2011-02-04,34.4368,34.6094,34.0821,34.4847,7619431,TWX
TWX,2011-02-07,34.619,34.921,34.3793,34.5806,10812235,TWX
TWX,2011-02-08,34.897,35.0024,34.456,34.6094,7274705,TWX
TWX,2011-02-09,35.4051,35.5106,34.456,34.7244,10417235,TWX
TWX,2011-02-10,34.8682,35.2901,34.7436,35.1463,7343395,TWX
TWX,2011-02-11,35.0312,35.314,34.6285,34.6765,6198561,TWX
TWX,2011-02-14,34.7532,35.2229,34.6957,34.6957,8451252,TWX
TWX,2011-02-15,35.175,35.5489,34.4464,34.7148,9436262,TWX
TWX,2011-02-16,35.7598,35.7982,35.1846,35.2134,8535211,TWX
TWX,2011-02-17,36.1241,36.1721,35.4914,35.4914,8227990,TWX
TWX,2011-02-18,36.6035,36.6227,35.7694,36.057,12941851,TWX
TWX,2011-02-21,36.6035,36.6227,35.7694,36.057,0,TWX
TWX,2011-02-22,36.1433,36.383,35.4818,35.4818,11392680,TWX
TWX,2011-02-23,35.9612,36.2296,35.7502,36.0187,12769400,TWX
TWX,2011-02-24,35.8749,35.9899,35.4339,35.5968,10624426,TWX
TWX,2011-02-25,36.335,36.4213,35.8749,35.9899,8000842,TWX
TWX,2011-02-28,36.6227,36.7569,36.2584,36.3638,9980562,TWX
TWX,2011-03-01,36.0378,36.7569,35.9803,36.7089,11695478,TWX
TWX,2011-03-02,35.7023,36.105,35.501,35.8653,9467371,TWX
TWX,2011-03-03,36.3542,36.4884,35.8845,35.9324,9111673,TWX
TWX,2011-03-04,35.7119,36.3255,35.4147,36.2584,12426741,TWX
TWX,2011-03-07,35.2613,35.9228,35.0839,35.7598,8873440,TWX
TWX,2011-03-08,34.9257,35.2038,34.571,34.9737,12084293,TWX
TWX,2011-03-09,35.0216,35.3284,34.8395,34.9257,7419134,TWX
TWX,2011-03-10,34.2163,34.7724,34.1971,34.7724,10755369,TWX
TWX,2011-03-11,34.8299,35.175,34.1108,34.2355,7934787,TWX
TWX,2011-03-14,34.7819,34.8874,34.3361,34.4272,9217282,TWX
TWX,2011-03-15,34.3122,34.571,33.8232,33.9575,8002367,TWX
TWX,2011-03-16,33.5836,34.1013,33.3439,34.0437,12959284,TWX
TWX,2011-03-17,33.6219,34.1588,33.574,34.0246,6263597,TWX
TWX,2011-03-18,33.2864,34.1108,33.2288,34.0629,11192846,TWX
TWX,2011-03-21,33.9958,34.0629,33.5164,33.6986,7158504,TWX
TWX,2011-03-22,33.4206,34.1108,33.3726,33.9191,10182505,TWX
TWX,2011-03-23,34.1108,34.2642,33.1138,33.3631,9417691,TWX
TWX,2011-03-24,34.1588,34.3505,34.0917,34.2547,5892773,TWX
TWX,2011-03-25,33.8424,34.3218,33.7729,34.1588,8378834,TWX
TWX,2011-03-28,33.5644,34.015,33.5452,33.8424,6048105,TWX
TWX,2011-03-29,33.526,33.7657,33.4206,33.6219,7036221,TWX
TWX,2011-03-30,34.1396,34.2499,33.5548,33.6794,7676294,TWX
TWX,2011-03-31,34.2259,34.4847,33.8903,33.9575,7461368,TWX
TWX,2011-04-01,34.0629,34.5519,33.967,34.2642,8131471,TWX
TWX,2011-04-04,34.1204,34.3122,33.8808,34.2355,5445369,TWX
TWX,2011-04-05,34.456,34.7244,34.1108,34.1588,6374456,TWX
TWX,2011-04-06,34.7436,34.9162,34.456,34.456,7158485,TWX
TWX,2011-04-07,34.178,34.6573,34.015,34.6285,6838169,TWX
TWX,2011-04-08,34.0054,34.4272,33.852,34.408,5913295,TWX
TWX,2011-04-11,33.6986,34.13,33.5164,33.9575,4763561,TWX
TWX,2011-04-12,33.9862,34.1396,33.4014,33.526,6553365,TWX
TWX,2011-04-13,34.1684,34.3026,33.9575,34.0533,7874941,TWX
TWX,2011-04-14,34.1492,34.2067,33.5452,33.9575,9245993,TWX
TWX,2011-04-15,34.5614,34.6477,33.9575,34.0629,8862910,TWX
TWX,2011-04-18,34.0917,34.2451,33.4877,34.2451,9388480,TWX
TWX,2011-04-19,34.1204,34.2163,33.9191,34.13,5940166,TWX
TWX,2011-04-20,34.5902,34.9257,34.3697,34.4847,10089898,TWX
TWX,2011-04-21,35.0024,35.0216,34.3889,34.7436,7198016,TWX
TWX,2011-04-22,35.0024,35.0216,34.3889,34.7436,0,TWX
TWX,2011-04-25,34.9833,35.1175,34.7724,34.9162,4628476,TWX
TWX,2011-04-26,35.3668,35.4914,34.9737,35.0504,5397701,TWX
TWX,2011-04-27,35.2517,35.3572,34.9737,35.3572,5776909,TWX
TWX,2011-04-28,35.6927,35.7502,35.2517,35.2709,4747067,TWX
TWX,2011-04-29,36.2967,36.5364,35.7119,35.8173,12263700,TWX
TWX,2011-05-02,36.2775,37.0253,36.2775,36.4597,8183297,TWX
TWX,2011-05-03,36.1721,36.498,35.7886,36.1241,8961104,TWX
TWX,2011-05-04,34.9833,35.9036,34.571,35.7119,15289600,TWX
TWX,2011-05-05,34.5231,34.9929,34.2738,34.9737,9031474,TWX
TWX,2011-05-06,34.7532,35.2901,34.6957,34.9449,6239816,TWX
TWX,2011-05-09,34.5998,34.7915,34.3889,34.6861,4797979,TWX
TWX,2011-05-10,34.8491,35.0024,34.5998,34.6381,4683687,TWX
TWX,2011-05-11,34.2547,34.6669,34.1108,34.6669,6982720,TWX
TWX,2011-05-12,34.734,34.8491,34.1875,34.2259,6183466,TWX
TWX,2011-05-13,34.5039,35.012,34.3793,34.7532,5538981,TWX
TWX,2011-05-16,33.7561,34.3889,33.689,34.3218,7085800,TWX
TWX,2011-05-17,34.3505,34.408,33.6411,33.689,8148847,TWX
TWX,2011-05-18,35.2517,35.3572,34.3601,34.3697,7928645,TWX
TWX,2011-05-19,35.3668,35.4722,35.036,35.3284,6654598,TWX
TWX,2011-05-20,35.2709,35.6927,35.0408,35.3188,6429345,TWX
TWX,2011-05-23,34.6573,34.8874,34.4943,34.8107,5153572,TWX
TWX,2011-05-24,34.2547,34.7628,34.2163,34.7052,6548972,TWX
TWX,2011-05-25,34.3409,34.5662,33.9766,34.0821,8526968,TWX
TWX,2011-05-26,34.2163,34.4272,33.8712,34.0246,4673523,TWX
TWX,2011-05-27,34.6285,34.734,34.293,34.4176,5127941,TWX
TWX,2011-05-30,34.6285,34.734,34.293,34.4176,0,TWX
TWX,2011-05-31,34.9257,35.0791,34.5423,34.8586,6007198,TWX
TWX,2011-06-01,33.8903,34.8491,33.8616,34.7724,10232471,TWX
TWX,2011-06-02,34.2355,34.4368,33.7274,33.8328,9475426,TWX
TWX,2011-06-03,33.7178,33.9622,33.5356,33.8041,9992340,TWX
TWX,2011-06-06,33.6603,33.8424,33.4973,33.6603,6510132,TWX
TWX,2011-06-07,33.3822,34.0054,33.3726,33.8041,11010089,TWX
TWX,2011-06-08,33.4014,33.689,33.133,33.2768,6929929,TWX
TWX,2011-06-09,33.7657,33.7849,33.2192,33.4397,7616384,TWX
TWX,2011-06-10,33.2001,33.6507,33.133,33.5452,5622266,TWX
TWX,2011-06-13,33.2097,33.6315,33.2001,33.2959,7077779,TWX
TWX,2011-06-14,33.5931,33.7657,33.3247,33.4397,7996367,TWX
TWX,2011-06-15,33.1905,33.5452,32.9412,33.2576,7347031,TWX
TWX,2011-06-16,33.1713,33.3151,32.9604,33.2672,8188797,TWX
TWX,2011-06-17,33.6794,33.9814,33.4014,33.4685,9846548,TWX
TWX,2011-06-20,33.8808,34.0821,33.4973,33.5356,6080348,TWX
TWX,2011-06-21,34.2642,34.6381,33.9095,33.9862,8408780,TWX
TWX,2011-06-22,34.0054,34.2834,33.9958,34.1013,5858469,TWX
TWX,2011-06-23,33.7082,33.7274,32.8166,33.0371,9697972,TWX
TWX,2011-06-24,33.0371,33.7753,33.0275,33.6603,11239640,TWX
TWX,2011-06-27,33.4781,33.6603,33.0275,33.0946,6884970,TWX
TWX,2011-06-28,34.2451,34.293,33.4877,33.6603,8309501,TWX
TWX,2011-06-29,34.6094,34.7532,34.2163,34.408,8068717,TWX
TWX,2011-06-30,34.8682,34.9833,34.4368,34.6477,7399286,TWX
TWX,2011-07-01,35.3955,35.501,34.8011,34.897,6443299,TWX
TWX,2011-07-04,35.3955,35.501,34.8011,34.897,0,TWX
TWX,2011-07-05,35.3572,35.6064,35.0504,35.2517,5052199,TWX
TWX,2011-07-06,35.1271,35.338,35.0226,35.2517,5199346,TWX
TWX,2011-07-07,35.5297,35.7215,35.3476,35.4147,6256261,TWX
TWX,2011-07-08,35.1271,35.4339,34.734,35.0887,6923852,TWX
TWX,2011-07-11,34.4464,34.8874,34.2642,34.6285,6505313,TWX
TWX,2011-07-12,33.9383,34.5614,33.9095,34.3026,8146543,TWX
TWX,2011-07-13,34.3313,34.6239,34.0054,34.0054,7741407,TWX
TWX,2011-07-14,34.2834,34.6477,34.0533,34.2738,8866287,TWX
TWX,2011-07-15,34.1588,34.7148,33.8136,34.5327,7835955,TWX
TWX,2011-07-18,33.3631,34.0054,33.2192,33.967,8406547,TWX
TWX,2011-07-19,33.9862,34.2115,33.526,33.756,6672422,TWX
TWX,2011-07-20,33.9958,34.2738,33.8712,34.0341,4419183,TWX
TWX,2011-07-21,34.8203,35.06,34.2547,34.2642,8488303,TWX
TWX,2011-07-22,35.1846,35.2325,34.7819,34.8778,4420071,TWX
TWX,2011-07-25,35.1846,35.338,34.5327,34.5327,6920533,TWX
TWX,2011-07-26,35.175,35.5106,34.8682,35.2229,5911556,TWX
TWX,2011-07-27,34.7532,35.1463,34.6765,34.9353,5760418,TWX
TWX,2011-07-28,34.2834,34.7819,34.178,34.6669,5489623,TWX
TWX,2011-07-29,33.7082,34.4752,33.6986,34.0629,8663576,TWX
TWX,2011-08-01,33.6315,33.9862,33.085,33.9191,11234687,TWX
TWX,2011-08-02,32.5961,33.5931,32.5961,33.2576,14960192,TWX
TWX,2011-08-03,32.1838,32.2893,31.0046,32.2893,19795100,TWX
TWX,2011-08-04,30.6978,31.7908,30.6068,31.6853,11395474,TWX
TWX,2011-08-05,30.4294,31.1101,29.7295,31.0526,13663283,TWX
TWX,2011-08-08,28.6558,30.0267,28.6079,29.6241,18044786,TWX
TWX,2011-08-09,29.2214,29.2502,27.5629,28.9146,23113655,TWX
TWX,2011-08-10,27.8697,28.7421,27.7354,28.6558,19516266,TWX
TWX,2011-08-11,28.5024,28.7996,27.4095,27.9272,19050201,TWX
TWX,2011-08-12,28.6079,29.0393,28.4161,28.6079,10949451,TWX
TWX,2011-08-15,29.0776,29.1351,28.6366,28.8475,10881562,TWX
TWX,2011-08-16,29.1256,29.3365,28.5407,28.6654,8487573,TWX
TWX,2011-08-17,29.2118,29.5474,28.7708,29.3173,7477758,TWX
TWX,2011-08-18,27.3999,28.3682,27.1698,28.3394,15861500,TWX
TWX,2011-08-19,26.748,27.9272,26.6809,27.0356,11942971,TWX
TWX,2011-08-22,26.5946,27.5036,26.4795,27.3232,9529540,TWX
TWX,2011-08-23,27.6875,27.6971,26.5083,26.6904,15119177,TWX
TWX,2011-08-24,28.6079,28.6941,27.5101,27.6204,12308300,TWX
TWX,2011-08-25,28.0039,29.0297,27.9176,28.6174,11579136,TWX
TWX,2011-08-26,28.6846,28.8955,27.3711,27.8697,11788065,TWX
TWX,2011-08-29,29.7391,29.8638,28.7996,28.8955,11498249,TWX
TWX,2011-08-30,29.9692,30.2473,29.4323,29.6049,9716804,TWX
TWX,2011-08-31,30.3527,30.6307,30.0843,30.2281,10657720,TWX
TWX,2011-09-01,30.0076,30.7458,29.9117,30.3623,7834392,TWX
TWX,2011-09-02,29.3365,29.6532,29.2502,29.394,8559344,TWX
TWX,2011-09-05,29.3365,29.6532,29.2502,29.394,0,TWX
TWX,2011-09-06,28.7517,28.79,28.0518,28.4353,7950009,TWX
TWX,2011-09-07,29.4515,29.72,29.1256,29.2981,11461690,TWX
TWX,2011-09-08,28.6079,29.5762,28.5695,29.3269,11228408,TWX
TWX,2011-09-09,27.6971,28.7037,27.5629,28.7037,11937085,TWX
TWX,2011-09-12,27.9943,28.0614,27.3855,27.4574,9522780,TWX
TWX,2011-09-13,28.2244,28.3969,27.793,27.9655,7167868,TWX
TWX,2011-09-14,28.675,29.0776,27.9943,28.3298,10155143,TWX
TWX,2011-09-15,29.6145,29.8062,28.8188,28.953,11378385,TWX
TWX,2011-09-16,29.6816,29.9309,29.2214,29.7104,13419424,TWX
TWX,2011-09-19,29.4995,29.6912,29.0968,29.1927,5806727,TWX
TWX,2011-09-20,29.9309,30.4773,29.4323,29.6816,10628098,TWX
TWX,2011-09-21,28.7517,29.9117,28.7421,29.8734,7981274,TWX
TWX,2011-09-22,27.7163,28.2915,27.0883,27.5053,14296376,TWX
TWX,2011-09-23,28.6558,28.8715,27.5149,27.6492,10057114,TWX
TWX,2011-09-26,29.4803,29.6816,28.4353,28.9626,10510365,TWX
TWX,2011-09-27,30.4102,31.0334,30.0747,30.161,13904795,TWX
TWX,2011-09-28,29.509,30.8704,29.4228,30.5157,12500648,TWX
TWX,2011-09-29,29.4323,30.2952,29.0153,30.0459,9690268,TWX
TWX,2011-09-30,28.7325,29.3125,28.6846,29.0489,10464393,TWX
TWX,2011-10-03,27.7642,28.8188,27.745,28.627,11005365,TWX
TWX,2011-10-04,28.8092,28.8763,27.2561,27.3328,10696009,TWX
TWX,2011-10-05,29.6624,29.7391,28.6654,28.9146,9811743,TWX
TWX,2011-10-06,29.998,30.0459,29.1831,29.4899,6633696,TWX
TWX,2011-10-07,29.5762,30.2856,29.4899,30.2281,9922545,TWX
TWX,2011-10-10,30.8033,30.8081,29.9692,30.0459,7912545,TWX
TWX,2011-10-11,31.1005,31.3402,30.5924,30.5924,6230841,TWX
TWX,2011-10-12,31.5511,31.9538,31.2155,31.2731,6695316,TWX
TWX,2011-10-13,31.6182,31.8675,31.2155,31.2251,5006549,TWX
TWX,2011-10-14,32.1455,32.2605,31.6182,32.0592,7094051,TWX
TWX,2011-10-17,31.6086,32.0976,31.5032,31.9058,7001226,TWX
TWX,2011-10-18,32.366,32.6057,31.2827,31.5799,8284485,TWX
TWX,2011-10-19,32.0688,32.6728,31.8771,32.2989,6990588,TWX
TWX,2011-10-20,32.1934,32.3852,31.6182,32.0592,7095151,TWX
TWX,2011-10-21,33.3343,33.3439,32.4619,32.5482,9240012,TWX
TWX,2011-10-24,33.4685,33.5069,33.0371,33.0754,8059187,TWX
TWX,2011-10-25,32.6057,33.3726,32.5194,33.3726,7841244,TWX
TWX,2011-10-26,33.2097,33.4397,32.4523,32.9604,7629313,TWX
TWX,2011-10-27,33.8808,34.5135,33.4973,34.0054,10077876,TWX
TWX,2011-10-28,34.0054,34.2355,33.6507,34.0917,8158829,TWX
TWX,2011-10-31,33.5452,34.1636,33.4685,33.4781,7164907,TWX
TWX,2011-11-01,32.4427,33.085,32.2797,32.5673,10182827,TWX
TWX,2011-11-02,32.1838,33.1713,31.2443,33.1617,17939275,TWX
TWX,2011-11-03,32.9796,33.0754,31.7524,32.5673,8021896,TWX
TWX,2011-11-04,33.0179,33.1042,32.6153,32.7015,8302631,TWX
TWX,2011-11-07,33.4781,33.6027,32.8262,33.0659,8141310,TWX
TWX,2011-11-08,33.8232,33.9191,33.2001,33.4685,9554342,TWX
TWX,2011-11-09,32.3468,33.1713,32.1167,33.1713,9655261,TWX
TWX,2011-11-10,32.7687,32.8358,32.1551,32.6153,8121960,TWX
TWX,2011-11-11,33.7561,33.8999,33.1713,33.248,7076302,TWX
TWX,2011-11-14,33.1905,33.526,32.9987,33.4685,4704202,TWX
TWX,2011-11-15,33.3247,33.6219,32.7687,33.1234,6314314,TWX
TWX,2011-11-16,32.5769,33.3439,32.5098,32.97,7057680,TWX
TWX,2011-11-17,31.9442,32.7015,31.7141,32.5961,7834110,TWX
TWX,2011-11-18,32.2222,32.3948,31.9154,32.203,5456364,TWX
